vuosi;kunta;tp_yht;xyind
2017;291;6;3956256816375
2017;291;2;3956256816625
2017;291;1;4038756818125
2017;291;3;4013756818375
2017;291;3;4011256818875
2017;291;10;4016256818875
2017;291;2;4038756819375
2017;291;2;4046256820625
2017;291;3;3913756821375
2017;291;1;3923756821625
2017;291;4;3926256821625
2017;291;1;4028756822125
2017;291;1;4026256822375
2017;291;4;3923756822625
2017;291;6;3941256822625
2017;291;1;3978756822625
2017;291;2;4033756822625
2017;291;1;4006256823625
2017;291;1;3918756824875
2017;291;4;4051256825125
2017;291;1;3911256825375
2017;291;1;4026256825625
2017;291;1;4023756825875
2017;291;45;4026256825875
2017;291;1;4051256825875
2017;291;1;3988756826125
2017;291;5;4026256826125
2017;291;24;4028756826125
2017;291;2;4031256826125
2017;291;1;4018756826375
2017;291;62;4021256826375
2017;291;7;4026256826375
2017;291;13;4028756826375
2017;291;5;4031256826375
2017;291;1;4033756826375
2017;291;2;4143756826375
2017;291;1;4018756826625
2017;291;1;4021256826625
2017;291;3;4026256826625
2017;291;4;4031256826625
2017;291;7;4033756826625
2017;291;2;4018756826875
2017;291;1;4028756826875
2017;291;3;4031256826875
2017;291;73;4033756826875
2017;291;6;4036256826875
2017;291;2;4038756826875
2017;291;4;4018756827125
2017;291;46;4033756827125
2017;291;6;4036256827125
2017;291;3;4021256827625
2017;291;8;4033756827625
2017;291;1;4036256827625
2017;291;1;4086256827625
2017;291;1;4023756827875
2017;291;2;4033756827875
2017;291;1;4141256827875
2017;291;1;4146256827875
2017;291;36;4028756828125
2017;291;6;4033756828125
2017;291;2;3958756828375
2017;291;1;4023756828375
2017;291;2;4036256828375
2017;291;3;4031256828625
2017;291;3;4031256828875
2017;291;1;3923756829125
2017;291;1;4028756829125
2017;291;2;4031256829125
2017;291;9;4051256829375
2017;291;1;4116256829375
2017;291;3;4048756829625
2017;291;1;4053756829625
2017;291;1;4026256829875
2017;291;4;4133756830125
2017;291;1;4103756830375
2017;291;2;4136256830625
2017;291;2;3923756831125
2017;291;1;4018756831125
2017;291;1;4026256831125
2017;291;2;4031256831125
2017;291;1;3868756831375
2017;291;3;4018756831375
2017;291;1;4108756831375
2017;291;1;4006256832125
2017;291;1;4138756832125
2017;291;1;4026256832625
2017;291;3;4133756832625
2017;291;3;3883756835125
2017;291;4;3888756835375
2017;291;1;4091256836125
2017;291;1;3868756836625
2017;291;2;4176256836625
2017;291;1;3978756836875
2017;291;5;3981256837125
2017;291;1;4141256838375
2017;291;1;4141256838625
2017;291;1;4161256838875
2017;291;3;4083756839125
2017;291;1;4128756839875
2017;291;2;4178756841125
2017;291;1;4026256842125
2017;291;1;4008756842875
2017;291;1;4136256843625
2017;291;1;4013756844375
2017;291;2;4063756844375
2017;291;2;4173756844375
2017;291;1;4076256844625
2017;291;1;4101256844625
2017;291;2;4028756846125
2017;291;1;3913756846375
2017;418;1;3273756793875
2017;418;2;3276256793875
2017;418;1;3296256793875
2017;418;4;3273756794375
2017;418;3;3276256794375
2017;418;2;3288756794625
2017;418;14;3293756794625
2017;418;3;3276256794875
2017;418;3;3311256794875
2017;418;1;3296256795375
2017;418;36;3303756795375
2017;418;1;3268756795625
2017;418;4;3273756795625
2017;418;1;3293756795625
2017;418;1;3266256795875
2017;418;14;3268756796125
2017;418;2;3298756796125
2017;418;1;3318756796375
2017;418;1;3261256796625
2017;418;5;3263756796625
2017;418;1;3278756796625
2017;418;1;3291256796625
2017;418;1;3308756796625
2017;418;2;3253756796875
2017;418;2;3256256796875
2017;418;1;3263756796875
2017;418;14;3286256796875
2017;418;7;3306256797125
2017;418;7;3313756797125
2017;418;6;3253756797625
2017;418;1;3296256797875
2017;418;2;3323756797875
2017;418;2;3253756798125
2017;418;2;3328756798125
2017;418;1;3303756798375
2017;418;1;3253756798625
2017;418;1;3253756798875
2017;418;3;3306256798875
2017;418;1;3253756799125
2017;418;3;3276256799125
2017;418;1;3328756799125
2017;418;2;3268756799375
2017;418;4;3278756799375
2017;418;1;3301256799375
2017;418;5;3253756799625
2017;418;1;3266256799625
2017;418;3;3268756799625
2017;418;8;3296256799625
2017;418;1;3306256799625
2017;418;1;3256256799875
2017;418;3;3263756799875
2017;418;4;3266256799875
2017;418;1;3271256799875
2017;418;7;3253756800125
2017;418;10;3273756800125
2017;418;10;3276256800125
2017;418;15;3358756800125
2017;418;1;3266256800375
2017;418;1;3273756800375
2017;418;1;3241256800625
2017;418;1;3243756800625
2017;418;13;3246256800625
2017;418;1;3256256800625
2017;418;4;3258756800625
2017;418;1;3261256800625
2017;418;6;3263756800625
2017;418;6;3273756800625
2017;418;10;3283756800625
2017;418;2;3288756800625
2017;418;9;3253756800875
2017;418;4;3266256800875
2017;418;6;3268756800875
2017;418;1;3283756800875
2017;418;7;3288756800875
2017;418;76;3256256801125
2017;418;25;3258756801125
2017;418;5;3261256801125
2017;418;3;3266256801125
2017;418;2;3286256801125
2017;418;1;3288756801125
2017;418;11;3253756801375
2017;418;26;3261256801375
2017;418;1;3263756801375
2017;418;2;3286256801375
2017;418;2;3346256801375
2017;418;8;3251256801625
2017;418;1;3256256801625
2017;418;4;3261256801625
2017;418;13;3263756801625
2017;418;18;3271256801625
2017;418;2;3303756801625
2017;418;1;3251256801875
2017;418;2;3256256801875
2017;418;156;3261256801875
2017;418;11;3263756801875
2017;418;1;3266256801875
2017;980;1;3186256825375
2017;980;1;3193756825625
2017;980;5;3193756825875
2017;980;7;3196256825875
2017;980;6;3198756825875
2017;418;2;3301256801875
2017;418;3;3313756801875
2017;418;1;3336256801875
2017;418;12;3341256801875
2017;418;32;3253756802125
2017;418;4;3256256802125
2017;418;2;3258756802125
2017;418;463;3261256802125
2017;418;24;3263756802125
2017;418;91;3266256802125
2017;418;1;3308756802125
2017;418;1;3311256802125
2017;418;2;3326256802125
2017;418;2;3336256802125
2017;418;5;3338756802125
2017;418;1;3346256802125
2017;418;1;3246256802375
2017;418;32;3258756802375
2017;418;32;3261256802375
2017;418;4;3263756802375
2017;418;1;3241256802625
2017;418;2;3248756802625
2017;418;309;3258756802625
2017;418;6;3261256802625
2017;418;2;3263756802625
2017;418;1;3266256802625
2017;418;1;3286256802625
2017;418;5;3321256802625
2017;418;8;3333756802625
2017;418;1;3336256802625
2017;418;1;3251256802875
2017;418;2;3258756802875
2017;418;1;3261256802875
2017;980;2;3201256825875
2017;980;2;3203756825875
2017;980;3;3193756826125
2017;980;2;3196256826125
2017;980;46;3198756826125
2017;980;1;3201256826125
2017;980;15;3206256826125
2017;980;35;3208756826125
2017;980;93;3211256826125
2017;980;2;3216256826125
2017;980;1;3196256826375
2017;980;5;3198756826375
2017;980;152;3211256826375
2017;980;4;3216256826375
2017;980;31;3173756826625
2017;980;4;3188756826625
2017;980;11;3191256826625
2017;980;20;3193756826625
2017;980;26;3196256826625
2017;980;1;3198756826625
2017;980;3;3208756826625
2017;980;3;3216256826625
2017;980;6;3218756826625
2017;980;2;3221256826625
2017;980;3;3191256826875
2017;980;5;3193756826875
2017;980;3;3196256826875
2017;980;31;3208756826875
2017;980;2;3216256826875
2017;980;2;3218756826875
2017;980;1;3191256827125
2017;980;12;3193756827125
2017;980;7;3206256827125
2017;980;4;3188756827375
2017;980;8;3191256827375
2017;980;6;3193756827375
2017;980;3;3201256827375
2017;980;5;3203756827375
2017;980;1;3216256827375
2017;980;2;3226256827375
2017;980;5;3233756827375
2017;980;109;3188756827625
2017;980;15;3191256827625
2017;980;61;3198756827625
2017;980;1;3223756827625
2017;980;13;3236256827625
2017;980;2;3238756827625
2017;980;8;3241256827625
2017;980;5;3246256827625
2017;980;5;3196256827875
2017;980;1;3226256827875
2017;980;2;3233756827875
2017;980;2;3236256827875
2017;980;2;3238756827875
2017;980;6;3178756828125
2017;980;1;3191256828125
2017;980;4;3196256828125
2017;980;5;3213756828125
2017;980;1;3216256828125
2017;980;3;3218756828125
2017;980;12;3233756828125
2017;980;4;3236256828125
2017;980;3;3238756828125
2017;980;2;3251256828125
2017;980;1;3183756828375
2017;980;32;3186256828375
2017;418;7;3263756802875
2017;418;1;3266256802875
2017;418;1;3283756802875
2017;418;2;3286256802875
2017;418;3;3301256802875
2017;418;1;3316256802875
2017;418;3;3331256802875
2017;418;2;3336256802875
2017;418;9;3261256803125
2017;418;1;3263756803125
2017;418;1;3276256803125
2017;418;2;3286256803125
2017;418;3;3291256803125
2017;418;2;3308756803125
2017;418;2;3331256803125
2017;418;5;3343756803125
2017;418;1;3221256803375
2017;418;2;3258756803375
2017;418;57;3261256803375
2017;418;1;3263756803375
2017;418;4;3286256803375
2017;418;1;3313756803375
2017;418;1;3223756803625
2017;418;3;3228756803625
2017;418;1;3256256803625
2017;418;3;3258756803625
2017;418;3;3261256803625
2017;418;58;3263756803625
2017;418;2;3323756803625
2017;418;16;3326256803625
2017;418;1;3216256803875
2017;418;9;3236256803875
2017;418;1;3241256803875
2017;980;2;3188756828375
2017;980;7;3191256828375
2017;980;365;3193756828375
2017;980;1;3196256828375
2017;980;1;3201256828375
2017;980;1;3206256828375
2017;980;2;3208756828375
2017;980;3;3216256828375
2017;980;2;3228756828375
2017;980;10;3233756828375
2017;980;21;3236256828375
2017;980;3;3238756828375
2017;980;1;3241256828375
2017;980;1;3243756828375
2017;980;6;3246256828375
2017;980;3;3248756828375
2017;980;6;3181256828625
2017;980;4;3183756828625
2017;980;25;3186256828625
2017;980;144;3188756828625
2017;980;238;3191256828625
2017;980;82;3193756828625
2017;980;1;3216256828625
2017;980;2;3218756828625
2017;980;18;3221256828625
2017;980;8;3223756828625
2017;980;75;3228756828625
2017;980;1;3233756828625
2017;980;1;3241256828625
2017;980;1;3246256828625
2017;980;4;3248756828625
2017;980;62;3166256828875
2017;980;16;3168756828875
2017;418;8;3258756803875
2017;418;4;3261256803875
2017;418;2;3263756803875
2017;418;1;3266256803875
2017;418;5;3296256803875
2017;418;1;3211256804125
2017;418;1;3226256804125
2017;418;1;3233756804125
2017;418;4;3251256804125
2017;418;19;3261256804125
2017;418;4;3266256804125
2017;418;91;3268756804125
2017;418;1;3293756804125
2017;418;1;3236256804375
2017;418;1;3243756804375
2017;418;5;3251256804375
2017;418;1;3253756804375
2017;418;1;3256256804375
2017;418;3;3258756804375
2017;418;25;3261256804375
2017;418;6;3263756804375
2017;418;1;3266256804375
2017;418;3;3268756804375
2017;418;1;3226256804625
2017;418;31;3233756804625
2017;418;4;3236256804625
2017;418;2;3246256804625
2017;418;1;3248756804625
2017;418;2;3251256804625
2017;418;14;3253756804625
2017;418;4;3258756804625
2017;418;8;3261256804625
2017;418;7;3341256804625
2017;980;35;3171256828875
2017;980;20;3173756828875
2017;980;94;3176256828875
2017;980;1;3178756828875
2017;980;1;3181256828875
2017;980;4;3183756828875
2017;980;22;3186256828875
2017;980;110;3188756828875
2017;980;8;3191256828875
2017;980;1;3218756828875
2017;980;20;3221256828875
2017;980;3;3223756828875
2017;980;2;3226256828875
2017;980;6;3228756828875
2017;980;2;3236256828875
2017;980;2;3158756829125
2017;980;31;3163756829125
2017;980;53;3166256829125
2017;980;12;3168756829125
2017;980;138;3171256829125
2017;980;107;3173756829125
2017;980;75;3176256829125
2017;980;5;3178756829125
2017;980;4;3181256829125
2017;980;2;3183756829125
2017;980;1;3186256829125
2017;980;2;3193756829125
2017;980;1;3201256829125
2017;980;12;3221256829125
2017;980;2;3223756829125
2017;980;2;3228756829125
2017;980;2;3236256829125
2017;980;1;3151256829375
2017;980;7;3156256829375
2017;980;7;3158756829375
2017;980;51;3163756829375
2017;980;16;3166256829375
2017;980;16;3168756829375
2017;980;52;3171256829375
2017;980;43;3173756829375
2017;980;82;3176256829375
2017;980;53;3178756829375
2017;980;114;3183756829375
2017;980;59;3186256829375
2017;980;1;3188756829375
2017;980;37;3191256829375
2017;980;22;3193756829375
2017;980;1;3211256829375
2017;980;2;3228756829375
2017;980;1;3146256829625
2017;980;22;3163756829625
2017;980;86;3166256829625
2017;980;47;3168756829625
2017;980;35;3171256829625
2017;980;5;3173756829625
2017;980;35;3176256829625
2017;980;15;3178756829625
2017;980;27;3181256829625
2017;980;43;3183756829625
2017;980;1;3188756829625
2017;980;475;3191256829625
2017;980;1;3203756829625
2017;980;1;3211256829625
2017;980;1;3216256829625
2017;980;1;3228756829625
2017;980;3;3231256829625
2017;418;5;3223756804875
2017;418;6;3226256804875
2017;418;1;3233756804875
2017;418;67;3258756804875
2017;418;5;3261256804875
2017;418;9;3263756804875
2017;418;1;3266256804875
2017;418;2;3323756804875
2017;418;1;3183756805125
2017;418;1;3233756805125
2017;418;20;3258756805125
2017;418;3;3263756805125
2017;418;14;3266256805125
2017;418;1;3268756805125
2017;418;1;3291256805125
2017;418;3;3213756805375
2017;418;3;3238756805375
2017;418;31;3268756805375
2017;418;4;3271256805375
2017;418;4;3283756805375
2017;418;3;3288756805375
2017;418;5;3213756805625
2017;418;2;3223756805625
2017;418;56;3263756805625
2017;418;125;3266256805625
2017;418;2;3268756805625
2017;418;1;3271256805625
2017;418;5;3216256805875
2017;418;2;3236256805875
2017;418;2;3263756805875
2017;418;52;3266256805875
2017;418;2;3271256805875
2017;418;5;3213756806125
2017;980;239;3161256829875
2017;980;5;3163756829875
2017;980;29;3166256829875
2017;980;50;3168756829875
2017;980;55;3171256829875
2017;980;65;3173756829875
2017;980;175;3178756829875
2017;980;7;3181256829875
2017;980;1;3186256829875
2017;980;20;3188756829875
2017;980;38;3191256829875
2017;980;57;3193756829875
2017;980;5;3203756829875
2017;980;2;3223756829875
2017;980;1;3141256830125
2017;980;21;3156256830125
2017;980;117;3158756830125
2017;980;58;3163756830125
2017;980;93;3166256830125
2017;980;46;3168756830125
2017;980;86;3171256830125
2017;980;20;3173756830125
2017;980;3;3178756830125
2017;980;59;3181256830125
2017;980;3;3183756830125
2017;980;4;3186256830125
2017;980;1;3188756830125
2017;980;5;3191256830125
2017;980;2;3201256830125
2017;980;2;3203756830125
2017;980;9;3213756830125
2017;980;1;3216256830125
2017;980;1;3128756830375
2017;980;6;3158756830375
2017;980;31;3161256830375
2017;980;33;3163756830375
2017;980;27;3168756830375
2017;980;10;3171256830375
2017;980;20;3178756830375
2017;980;1;3181256830375
2017;980;1;3183756830375
2017;980;12;3186256830375
2017;980;56;3188756830375
2017;980;27;3191256830375
2017;980;5;3193756830375
2017;980;21;3196256830375
2017;980;9;3198756830375
2017;980;1;3211256830375
2017;980;1;3158756830625
2017;980;38;3166256830625
2017;980;3;3168756830625
2017;980;8;3173756830625
2017;980;8;3181256830625
2017;980;2;3186256830625
2017;980;36;3188756830625
2017;980;28;3191256830625
2017;980;1;3193756830625
2017;980;117;3196256830625
2017;980;1;3198756830625
2017;980;2;3208756830625
2017;980;1;3211256830625
2017;980;2;3213756830625
2017;980;1;3221256830625
2017;980;1;3131256830875
2017;980;2;3153756830875
2017;980;62;3173756830875
2017;418;2;3256256806125
2017;418;1;3258756806125
2017;418;1;3261256806125
2017;418;1;3263756806125
2017;418;1;3266256806125
2017;418;1;3271256806125
2017;418;3;3276256806125
2017;418;2;3281256806125
2017;418;8;3283756806125
2017;418;4;3258756806375
2017;418;8;3261256806375
2017;418;18;3263756806375
2017;418;2;3271256806375
2017;418;17;3273756806375
2017;418;2;3276256806375
2017;418;10;3281256806375
2017;418;12;3326256806375
2017;418;2;3258756806625
2017;418;1;3266256806625
2017;418;82;3271256806625
2017;418;4;3273756806625
2017;418;1;3276256806625
2017;418;2;3281256806625
2017;418;7;3288756806625
2017;418;1;3296256806625
2017;418;1;3323756806625
2017;418;1;3326256806625
2017;418;2;3336256806625
2017;418;13;3271256806875
2017;418;2;3276256806875
2017;418;6;3278756806875
2017;418;3;3281256806875
2017;418;1;3286256806875
2017;418;8;3291256806875
2017;418;2;3293756806875
2017;418;6;3273756807125
2017;418;2;3281256807125
2017;418;747;3288756807125
2017;418;9;3291256807125
2017;418;55;3293756807125
2017;418;102;3296256807125
2017;418;4;3298756807125
2017;418;60;3301256807125
2017;418;35;3303756807125
2017;418;17;3306256807125
2017;418;5;3266256807375
2017;418;2;3268756807375
2017;418;128;3286256807375
2017;418;20;3291256807375
2017;418;58;3296256807375
2017;418;6;3298756807375
2017;418;1;3303756807375
2017;418;19;3306256807375
2017;418;70;3308756807375
2017;418;2;3271256807625
2017;418;5;3278756807625
2017;418;9;3288756807625
2017;418;43;3291256807625
2017;418;33;3293756807625
2017;418;1;3298756807625
2017;418;3;3303756807625
2017;418;1;3166256807875
2017;418;2;3203756807875
2017;418;2;3206256807875
2017;418;19;3266256807875
2017;418;39;3278756807875
2017;980;1;3176256830875
2017;980;1;3178756830875
2017;980;2;3181256830875
2017;980;2;3183756830875
2017;980;1;3186256830875
2017;980;2;3188756830875
2017;980;49;3191256830875
2017;980;5;3193756830875
2017;980;86;3196256830875
2017;980;4;3198756830875
2017;980;1;3203756830875
2017;980;2;3206256830875
2017;980;2;3211256830875
2017;980;2;3213756830875
2017;980;2;3123756831125
2017;980;1;3146256831125
2017;980;18;3148756831125
2017;980;48;3153756831125
2017;980;1;3156256831125
2017;980;15;3173756831125
2017;980;1;3183756831125
2017;980;7;3191256831125
2017;980;3;3193756831125
2017;980;17;3196256831125
2017;980;13;3198756831125
2017;980;1;3203756831125
2017;980;3;3208756831125
2017;980;17;3211256831125
2017;980;2;3213756831125
2017;980;2;3136256831375
2017;980;28;3146256831375
2017;980;3;3148756831375
2017;980;10;3151256831375
2017;980;8;3153756831375
2017;980;2;3156256831375
2017;980;2;3158756831375
2017;980;11;3181256831375
2017;980;7;3183756831375
2017;980;2;3191256831375
2017;980;68;3196256831375
2017;980;4;3198756831375
2017;980;8;3203756831375
2017;980;14;3206256831375
2017;980;18;3208756831375
2017;980;2;3213756831375
2017;980;1;3111256831625
2017;980;5;3113756831625
2017;980;1;3118756831625
2017;980;3;3138756831625
2017;980;15;3141256831625
2017;980;8;3143756831625
2017;980;99;3146256831625
2017;980;4;3148756831625
2017;980;26;3156256831625
2017;980;7;3158756831625
2017;980;2;3191256831625
2017;980;4;3193756831625
2017;980;2;3196256831625
2017;980;4;3198756831625
2017;980;1;3206256831625
2017;980;4;3208756831625
2017;980;4;3211256831625
2017;980;37;3213756831625
2017;980;11;3216256831625
2017;980;1;3218756831625
2017;980;1;3136256831875
2017;418;69;3288756807875
2017;418;45;3298756807875
