mun;scenario;year;rakv;erpien;rivita;askert;liike;tsto;liiken;hoito;kokoon;opetus;teoll;varast;muut
211;weml;2034;2033;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2034;2034;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2035;9999;134;149;104;144;114;84;174;109;194;109;109;84
211;weml;2035;1920;149;154;99;228;209;134;248;169;253;218;179;134
211;weml;2035;1929;153;153;94;236;197;128;236;158;236;236;182;128
211;weml;2035;1939;155;150;92;223;194;131;237;155;232;194;169;131
211;weml;2035;1949;150;150;94;225;188;132;235;150;225;207;179;132
211;weml;2035;1959;131;175;87;192;175;127;223;140;210;183;157;127
211;weml;2035;1969;133;154;95;162;120;95;174;112;154;116;141;95
211;weml;2035;1979;112;144;88;132;96;76;140;92;124;88;104;76
211;weml;2035;1989;92;118;84;130;97;76;139;88;122;88;101;76
211;weml;2035;1999;126;168;107;130;98;74;135;84;121;88;98;74
211;weml;2035;2009;118;118;98;123;94;69;123;74;113;84;89;69
211;weml;2035;2010;60;60;60;80;60;50;95;60;75;45;45;50
211;weml;2035;2018;60;58;57;77;55;40;85;55;74;40;40;40
211;weml;2035;2019;65;45;40;55;55;40;85;55;70;40;40;40
211;weml;2035;2020;62;42;37;52;52;40;85;52;67;40;40;40
211;weml;2035;2021;60;39;35;50;50;40;85;50;65;40;40;40
211;weml;2035;2022;59;39;35;50;50;40;85;50;65;40;40;40
211;weml;2035;2023;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2035;2024;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2035;2025;57;39;33;48;48;38;83;48;63;38;40;38
211;weml;2035;2026;56;39;33;48;48;38;83;48;63;38;40;38
211;weml;2035;2027;55;38;33;47;47;37;82;47;62;37;39;37
211;weml;2035;2028;54;38;32;47;47;37;82;47;62;37;38;37
211;weml;2035;2029;54;38;32;46;46;36;81;46;61;36;37;36
211;weml;2035;2030;53;38;31;46;46;36;81;46;61;36;36;36
211;weml;2035;2031;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2035;2032;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2035;2033;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2035;2034;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2035;2035;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2036;9999;134;149;104;144;114;84;174;109;194;109;109;84
211;weml;2036;1920;149;154;99;228;209;134;248;169;253;218;179;134
211;weml;2036;1929;153;153;94;236;197;128;236;157;236;236;182;128
211;weml;2036;1939;155;150;92;222;193;131;237;155;232;193;169;131
211;weml;2036;1949;150;150;94;225;187;131;234;150;225;206;178;131
211;weml;2036;1959;131;174;87;192;174;126;222;139;209;183;157;126
211;weml;2036;1969;132;152;95;160;119;95;173;111;152;115;140;95
211;weml;2036;1979;111;143;87;131;95;76;139;91;123;87;103;76
211;weml;2036;1989;91;116;83;128;95;75;137;87;120;87;99;75
211;weml;2036;1999;124;166;106;129;97;74;134;83;120;88;97;74
211;weml;2036;2009;118;118;98;123;93;69;123;74;113;83;88;69
211;weml;2036;2010;60;60;60;80;60;50;95;60;75;45;45;50
211;weml;2036;2018;60;58;57;77;55;40;85;55;74;40;40;40
211;weml;2036;2019;65;45;40;55;55;40;85;55;70;40;40;40
211;weml;2036;2020;62;42;37;52;52;40;85;52;67;40;40;40
211;weml;2036;2021;60;39;35;50;50;40;85;50;65;40;40;40
211;weml;2036;2022;59;39;35;50;50;40;85;50;65;40;40;40
211;weml;2036;2023;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2036;2024;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2036;2025;57;39;33;48;48;38;83;48;63;38;40;38
211;weml;2036;2026;56;39;33;48;48;38;83;48;63;38;40;38
211;weml;2036;2027;55;38;33;47;47;37;82;47;62;37;39;37
211;weml;2036;2028;54;38;32;47;47;37;82;47;62;37;38;37
211;weml;2036;2029;54;38;32;46;46;36;81;46;61;36;37;36
211;weml;2036;2030;53;38;31;46;46;36;81;46;61;36;36;36
211;weml;2036;2031;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2036;2032;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2036;2033;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2036;2034;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2036;2035;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2036;2036;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2037;9999;134;149;104;144;114;84;174;109;194;109;109;84
211;weml;2037;1920;149;154;99;228;208;134;248;169;253;218;179;134
211;weml;2037;1929;153;153;93;236;197;128;236;157;236;236;182;128
211;weml;2037;1939;155;150;92;222;193;130;237;155;232;193;169;130
211;weml;2037;1949;150;150;94;224;187;131;234;150;224;206;178;131
211;weml;2037;1959;130;174;87;191;174;126;222;139;209;183;157;126
211;weml;2037;1969;130;151;94;159;118;94;171;110;151;114;138;94
211;weml;2037;1979;110;142;87;130;94;75;138;91;122;87;102;75
211;weml;2037;1989;90;114;82;127;94;73;135;86;118;86;98;73
211;weml;2037;1999;123;164;105;128;96;73;132;82;119;87;96;73
211;weml;2037;2009;118;118;98;122;93;69;122;73;113;83;88;69
211;weml;2037;2010;60;60;60;80;60;50;95;60;75;45;45;50
211;weml;2037;2018;60;58;57;77;55;40;85;55;74;40;40;40
211;weml;2037;2019;65;45;40;55;55;40;85;55;70;40;40;40
211;weml;2037;2020;62;42;37;52;52;40;85;52;67;40;40;40
211;weml;2037;2021;60;39;35;50;50;40;85;50;65;40;40;40
211;weml;2037;2022;59;39;35;50;50;40;85;50;65;40;40;40
211;weml;2037;2023;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2037;2024;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2037;2025;57;39;33;48;48;38;83;48;63;38;40;38
211;weml;2037;2026;56;39;33;48;48;38;83;48;63;38;40;38
211;weml;2037;2027;55;38;33;47;47;37;82;47;62;37;39;37
211;weml;2037;2028;54;38;32;47;47;37;82;47;62;37;38;37
211;weml;2037;2029;54;38;32;46;46;36;81;46;61;36;37;36
211;weml;2037;2030;53;38;31;46;46;36;81;46;61;36;36;36
211;weml;2037;2031;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2037;2032;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2037;2033;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2037;2034;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2037;2035;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2037;2036;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2037;2037;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2038;9999;134;149;104;144;114;84;174;109;194;109;109;84
211;weml;2038;1920;149;154;99;228;208;134;248;169;253;218;179;134
211;weml;2038;1929;152;152;93;236;197;128;236;157;236;236;182;128
211;weml;2038;1939;155;150;92;222;193;130;237;155;232;193;169;130
211;weml;2038;1949;149;149;93;224;187;131;233;149;224;205;177;131
211;weml;2038;1959;130;174;87;191;174;126;221;139;208;182;156;126
211;weml;2038;1969;129;149;93;157;117;93;169;109;149;113;137;93
211;weml;2038;1979;109;140;86;129;94;74;136;90;121;86;101;74
211;weml;2038;1989;89;113;80;125;93;72;133;85;117;85;97;72
211;weml;2038;1999;122;163;104;127;95;72;131;81;118;86;95;72
211;weml;2038;2009;117;117;98;122;93;68;122;73;112;83;88;68
211;weml;2038;2010;60;60;60;80;60;50;95;60;75;45;45;50
211;weml;2038;2018;60;58;57;77;55;40;85;55;74;40;40;40
211;weml;2038;2019;65;45;40;55;55;40;85;55;70;40;40;40
211;weml;2038;2020;62;42;37;52;52;40;85;52;67;40;40;40
211;weml;2038;2021;60;39;35;50;50;40;85;50;65;40;40;40
211;weml;2038;2022;59;39;35;50;50;40;85;50;65;40;40;40
211;weml;2038;2023;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2038;2024;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2038;2025;57;39;33;48;48;38;83;48;63;38;40;38
211;weml;2038;2026;56;39;33;48;48;38;83;48;63;38;40;38
211;weml;2038;2027;55;38;33;47;47;37;82;47;62;37;39;37
211;weml;2038;2028;54;38;32;47;47;37;82;47;62;37;38;37
211;weml;2038;2029;54;38;32;46;46;36;81;46;61;36;37;36
211;weml;2038;2030;53;38;31;46;46;36;81;46;61;36;36;36
211;weml;2038;2031;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2038;2032;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2038;2033;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2038;2034;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2038;2035;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2038;2036;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2038;2037;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2038;2038;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2039;9999;134;149;104;144;114;84;174;109;193;109;109;84
211;weml;2039;1920;149;154;99;228;208;134;248;169;253;218;179;134
211;weml;2039;1929;152;152;93;236;197;128;236;157;236;236;182;128
211;weml;2039;1939;154;150;92;222;193;130;236;154;232;193;169;130
211;weml;2039;1949;149;149;93;223;186;130;233;149;223;205;177;130
211;weml;2039;1959;130;173;87;190;173;126;221;138;208;182;156;126
211;weml;2039;1969;128;148;92;156;116;92;168;108;148;112;136;92
211;weml;2039;1979;108;139;85;127;93;73;135;89;120;85;100;73
211;weml;2039;1989;87;111;79;123;91;71;131;83;115;83;95;71
211;weml;2039;1999;121;161;103;125;94;72;130;81;116;85;94;72
211;weml;2039;2009;117;117;98;122;93;68;122;73;112;83;88;68
211;weml;2039;2010;60;60;60;80;60;50;95;60;75;45;45;50
211;weml;2039;2018;60;58;57;77;55;40;85;55;74;40;40;40
211;weml;2039;2019;65;45;40;55;55;40;85;55;70;40;40;40
211;weml;2039;2020;62;42;37;52;52;40;85;52;67;40;40;40
211;weml;2039;2021;60;39;35;50;50;40;85;50;65;40;40;40
211;weml;2039;2022;59;39;35;50;50;40;85;50;65;40;40;40
211;weml;2039;2023;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2039;2024;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2039;2025;57;39;33;48;48;38;83;48;63;38;40;38
211;weml;2039;2026;56;39;33;48;48;38;83;48;63;38;40;38
211;weml;2039;2027;55;38;33;47;47;37;82;47;62;37;39;37
211;weml;2039;2028;54;38;32;47;47;37;82;47;62;37;38;37
211;weml;2039;2029;54;38;32;46;46;36;81;46;61;36;37;36
211;weml;2039;2030;53;38;31;46;46;36;81;46;61;36;36;36
211;weml;2039;2031;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2039;2032;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2039;2033;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2039;2034;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2039;2035;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2039;2036;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2039;2037;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2039;2038;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2039;2039;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2040;9999;134;149;104;144;114;84;174;109;193;109;109;84
211;weml;2040;1920;149;154;99;228;208;134;248;169;253;218;179;134
211;weml;2040;1929;152;152;93;236;197;128;236;157;236;236;182;128
211;weml;2040;1939;154;149;92;222;193;130;236;154;231;193;169;130
211;weml;2040;1949;149;149;93;223;186;130;232;149;223;204;177;130
211;weml;2040;1959;130;173;86;190;173;125;220;138;207;181;155;125
211;weml;2040;1969;127;146;91;154;115;91;166;107;146;111;135;91
211;weml;2040;1979;107;138;84;126;92;73;134;88;119;84;99;73
211;weml;2040;1989;86;109;78;121;90;70;129;82;113;82;94;70
211;weml;2040;1999;120;160;102;124;93;71;129;80;115;84;93;71
211;weml;2040;2009;117;117;97;122;92;68;122;73;112;83;88;68
211;weml;2040;2010;60;60;60;80;60;50;95;60;75;45;45;50
211;weml;2040;2018;60;58;57;77;55;40;85;55;74;40;40;40
211;weml;2040;2019;65;45;40;55;55;40;85;55;70;40;40;40
211;weml;2040;2020;62;42;37;52;52;40;85;52;67;40;40;40
211;weml;2040;2021;60;39;35;50;50;40;85;50;65;40;40;40
211;weml;2040;2022;59;39;35;50;50;40;85;50;65;40;40;40
211;weml;2040;2023;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2040;2024;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2040;2025;57;39;33;48;48;38;83;48;63;38;40;38
211;weml;2040;2026;56;39;33;48;48;38;83;48;63;38;40;38
211;weml;2040;2027;55;38;33;47;47;37;82;47;62;37;39;37
211;weml;2040;2028;54;38;32;47;47;37;82;47;62;37;38;37
211;weml;2040;2029;54;38;32;46;46;36;81;46;61;36;37;36
211;weml;2040;2030;53;38;31;46;46;36;81;46;61;36;36;36
211;weml;2040;2031;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2040;2032;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2040;2033;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2040;2034;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2040;2035;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2040;2036;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2040;2037;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2040;2038;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2040;2039;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2040;2040;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2041;9999;134;149;104;144;114;84;174;109;193;109;109;84
211;weml;2041;1920;149;154;99;228;208;134;248;169;253;218;179;134
211;weml;2041;1929;152;152;93;236;197;128;236;157;236;236;182;128
211;weml;2041;1939;154;149;92;222;193;130;236;154;231;193;169;130
211;weml;2041;1949;149;149;93;223;186;130;232;149;223;204;176;130
211;weml;2041;1959;129;172;86;190;172;125;220;138;207;181;155;125
211;weml;2041;1969;126;146;91;154;114;91;166;107;146;111;134;91
211;weml;2041;1979;106;136;83;125;91;72;133;87;117;83;99;72
211;weml;2041;1989;85;108;77;120;89;70;128;81;112;81;93;70
211;weml;2041;1999;118;157;101;122;92;70;127;79;114;83;92;70
211;weml;2041;2009;116;116;96;121;92;67;121;72;111;82;87;67
211;weml;2041;2010;60;60;60;79;60;50;94;60;74;45;45;50
211;weml;2041;2018;60;58;57;76;55;40;84;55;74;40;40;40
211;weml;2041;2019;65;45;40;55;55;40;84;55;70;40;40;40
211;weml;2041;2020;62;42;37;52;52;40;84;52;67;40;40;40
211;weml;2041;2021;60;39;35;50;50;40;84;50;65;40;40;40
211;weml;2041;2022;59;39;35;49;49;39;84;49;64;39;40;39
211;weml;2041;2023;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2041;2024;58;39;34;48;48;38;83;48;63;38;40;38
211;weml;2041;2025;57;39;33;48;48;38;83;48;63;38;40;38
211;weml;2041;2026;56;38;33;47;47;37;82;47;62;37;40;37
211;weml;2041;2027;55;38;33;47;47;37;82;47;62;37;39;37
211;weml;2041;2028;54;38;32;46;46;36;81;46;61;36;38;36
211;weml;2041;2029;54;38;32;46;46;36;81;46;61;36;37;36
211;weml;2041;2030;53;38;31;45;45;35;80;45;60;35;36;35
211;weml;2041;2031;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2041;2032;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2041;2033;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2041;2034;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2041;2035;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2041;2036;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2041;2037;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2041;2038;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2041;2039;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2041;2040;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2041;2041;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2042;9999;134;149;104;144;114;84;174;109;193;109;109;84
211;weml;2042;1920;149;154;99;228;208;134;248;169;253;218;178;134
211;weml;2042;1929;152;152;93;236;196;128;236;157;236;236;182;128
211;weml;2042;1939;154;149;92;222;193;130;236;154;231;193;169;130
211;weml;2042;1949;148;148;93;223;186;130;232;148;223;204;176;130
211;weml;2042;1959;129;172;86;189;172;125;219;138;206;181;155;125
211;weml;2042;1969;126;146;91;154;114;91;165;106;146;110;134;91
211;weml;2042;1979;105;135;83;124;90;71;131;86;116;83;98;71
211;weml;2042;1989;84;107;77;119;88;69;127;81;111;81;92;69
211;weml;2042;1999;116;155;99;121;91;69;125;78;112;82;91;69
211;weml;2042;2009;115;115;95;119;91;67;119;72;110;81;86;67
211;weml;2042;2010;59;59;59;79;59;50;94;59;74;45;45;50
211;weml;2042;2018;59;57;57;76;55;40;84;55;73;40;40;40
211;weml;2042;2019;64;45;40;55;55;40;84;55;69;40;40;40
211;weml;2042;2020;62;42;37;52;52;40;84;52;67;40;40;40
211;weml;2042;2021;59;39;35;50;50;40;84;50;64;40;40;40
211;weml;2042;2022;59;39;35;49;49;39;84;49;64;39;40;39
211;weml;2042;2023;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2042;2024;58;39;34;48;48;38;83;48;63;38;40;38
211;weml;2042;2025;57;39;33;48;48;38;83;48;63;38;40;38
211;weml;2042;2026;56;38;33;47;47;37;82;47;62;37;40;37
211;weml;2042;2027;55;38;33;47;47;37;82;47;62;37;39;37
211;weml;2042;2028;54;38;32;46;46;36;81;46;61;36;38;36
211;weml;2042;2029;54;38;32;46;46;36;81;46;61;36;37;36
211;weml;2042;2030;53;38;31;45;45;35;80;45;60;35;36;35
211;weml;2042;2031;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2042;2032;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2042;2033;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2042;2034;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2042;2035;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2042;2036;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2042;2037;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2042;2038;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2042;2039;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2042;2040;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2042;2041;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2042;2042;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2043;9999;134;149;104;144;114;84;173;109;193;109;109;84
211;weml;2043;1920;149;154;99;228;208;134;248;169;253;218;178;134
211;weml;2043;1929;152;152;93;236;196;128;236;157;236;236;182;128
211;weml;2043;1939;154;149;92;222;193;130;236;154;231;193;169;130
211;weml;2043;1949;148;148;93;222;185;130;232;148;222;204;176;130
211;weml;2043;1959;129;172;86;189;172;124;219;137;206;180;154;124
211;weml;2043;1969;126;145;90;153;114;90;165;106;145;110;134;90
211;weml;2043;1979;104;134;82;123;89;71;130;86;115;82;97;71
211;weml;2043;1989;84;106;76;118;87;68;125;80;110;80;91;68
211;weml;2043;1999;115;153;98;119;89;68;123;77;111;81;89;68
211;weml;2043;2009;114;114;95;118;90;66;118;71;109;80;85;66
211;weml;2043;2010;59;59;59;79;59;49;94;59;74;44;44;49
211;weml;2043;2018;59;57;57;76;54;40;84;54;73;40;40;40
211;weml;2043;2019;64;44;40;54;54;40;84;54;69;40;40;40
211;weml;2043;2020;62;42;37;52;52;40;84;52;67;40;40;40
211;weml;2043;2021;59;39;35;49;49;40;84;49;64;40;40;40
211;weml;2043;2022;59;39;35;49;49;39;84;49;64;39;40;39
211;weml;2043;2023;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2043;2024;58;39;34;48;48;38;83;48;63;38;40;38
211;weml;2043;2025;57;39;33;48;48;38;83;48;63;38;40;38
211;weml;2043;2026;56;38;33;47;47;37;82;47;62;37;40;37
211;weml;2043;2027;55;38;33;47;47;37;82;47;62;37;39;37
211;weml;2043;2028;54;38;32;46;46;36;81;46;61;36;38;36
211;weml;2043;2029;54;38;32;46;46;36;81;46;61;36;37;36
211;weml;2043;2030;53;38;31;45;45;35;80;45;60;35;36;35
211;weml;2043;2031;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2043;2032;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2043;2033;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2043;2034;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2043;2035;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2043;2036;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2043;2037;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2043;2038;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2043;2039;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2043;2040;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2043;2041;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2043;2042;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2043;2043;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2044;9999;134;149;104;144;114;84;173;109;193;109;109;84
211;weml;2044;1920;149;154;99;228;208;134;248;168;253;218;178;134
211;weml;2044;1929;152;152;93;236;196;128;236;157;236;236;182;128
211;weml;2044;1939;154;149;91;221;193;130;236;154;231;193;169;130
211;weml;2044;1949;148;148;93;222;185;130;232;148;222;204;176;130
211;weml;2044;1959;128;171;86;188;171;124;218;137;205;180;154;124
211;weml;2044;1969;125;145;90;153;114;90;165;106;145;110;133;90
211;weml;2044;1979;103;133;81;122;88;70;129;85;114;81;96;70
211;weml;2044;1989;83;105;75;117;87;68;124;79;109;79;90;68
211;weml;2044;1999;113;151;96;117;88;67;122;75;109;80;88;67
211;weml;2044;2009;112;112;94;117;89;66;117;70;108;80;84;66
211;weml;2044;2010;59;59;59;79;59;49;94;59;74;44;44;49
211;weml;2044;2018;59;57;57;76;54;39;84;54;73;39;39;39
211;weml;2044;2019;64;44;39;54;54;39;84;54;69;39;39;39
211;weml;2044;2020;62;41;37;52;52;39;84;52;67;39;39;39
211;weml;2044;2021;59;38;35;49;49;39;84;49;64;39;39;39
211;weml;2044;2022;59;39;35;49;49;39;84;49;64;39;40;39
211;weml;2044;2023;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2044;2024;57;39;34;48;48;38;83;48;63;38;40;38
211;weml;2044;2025;57;39;33;48;48;38;83;48;63;38;40;38
211;weml;2044;2026;56;38;33;47;47;37;82;47;62;37;40;37
211;weml;2044;2027;55;38;33;47;47;37;82;47;62;37;39;37
211;weml;2044;2028;54;38;32;46;46;36;81;46;61;36;38;36
211;weml;2044;2029;54;38;32;46;46;36;81;46;61;36;37;36
211;weml;2044;2030;53;38;31;45;45;35;80;45;60;35;36;35
211;weml;2044;2031;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2044;2032;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2044;2033;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2044;2034;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2044;2035;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2044;2036;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2044;2037;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2044;2038;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2044;2039;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2044;2040;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2044;2041;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2044;2042;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2044;2043;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2044;2044;52;38;31;45;45;35;80;45;60;35;35;35
211;weml;2045;9999;134;149;104;144;114;84;173;109;193;109;109;84
211;weml;2045;1920;149;154;99;228;208;134;248;168;253;218;178;134
211;weml;2045;1929;152;152;93;236;196;128;236;157;236;236;182;128
211;weml;2045;1939;154;149;91;221;193;130;236;154;231;193;168;130
211;weml;2045;1949;148;148;93;222;185;130;231;148;222;204;176;130
211;weml;2045;1959;128;171;85;188;171;124;218;137;205;179;154;124
211;weml;2045;1969;125;145;90;153;113;90;164;106;145;110;133;90
211;weml;2045;1979;102;131;80;120;88;69;128;84;113;80;95;69
211;weml;2045;1989;82;104;75;116;86;67;123;78;108;78;89;67
211;weml;2045;1999;112;149;95;116;87;66;120;74;107;78;87;66
211;weml;2045;2009;111;111;93;116;88;65;116;70;107;79;84;65
211;weml;2045;2010;59;59;59;79;59;49;94;59;74;44;44;49
211;weml;2045;2018;59;57;57;76;54;39;84;54;73;39;39;39
211;weml;2045;2019;64;44;39;54;54;39;84;54;69;39;39;39
211;weml;2045;2020;62;41;37;52;52;39;84;52;66;39;39;39
211;weml;2045;2021;59;38;34;49;49;39;84;49;64;39;39;39
211;weml;2045;2022;59;39;35;49;49;39;84;49;64;39;40;39
211;weml;2045;2023;58;39;34;49;49;39;84;49;64;39;40;39
211;weml;2045;2024;57;39;34;48;48;38;83;48;63;38;40;38
211;weml;2045;2025;57;39;33;48;48;38;83;48;63;38;40;38
211;weml;2045;2026;56;38;33;47;47;37;82;47;62;37;40;37
211;weml;2045;2027;55;38;33;47;47;37;82;47;62;37;39;37
